timestamp,total_beds,occupied_beds,available_beds,total_icu_beds,occupied_icu_beds,available_icu_beds,total_doctors,available_doctors,total_nurses,available_nurses,ventilators_total,ventilators_in_use,oxygen_units_total,oxygen_units_in_use,incoming_patients,discharged_patients,emergency_cases,opd_cases,avg_wait_time_minutes,avg_treatment_time_minutes,bed_turnover_rate,resource_utilization_rate,icu_utilization_rate,staff_load_ratio,emergency_pressure_score
2023-03-30 08:00:00,300,298,2,50,50,0,80,24,150,33,40,31,100,100,8,6,5,25,11.8,59,0.0200,0.9933,1.0000,5.1379,32.00
2023-03-30 09:00:00,300,300,0,50,50,0,80,15,150,20,40,29,100,100,18,15,5,29,35.88,63.56,0.0500,1.0000,1.0000,8.3333,32.00
2023-03-30 10:00:00,300,300,0,50,50,0,80,18,150,23,40,35,100,100,20,19,8,40,33.79,57.11,0.0633,1.0000,1.0000,7.1429,33.20
2023-03-30 11:00:00,300,300,0,50,50,0,80,19,150,27,40,27,100,67,13,13,14,33,33.75,60.5,0.0433,1.0000,1.0000,6.3830,35.60
2023-03-30 12:00:00,300,300,0,50,50,0,80,19,150,26,40,34,100,86,24,15,5,35,36,62.25,0.0500,1.0000,1.0000,6.5217,32.00
2023-03-30 13:00:00,300,300,0,50,50,0,80,23,150,31,40,28,100,69,19,17,7,32,32.88,60.46,0.0567,1.0000,1.0000,5.4545,32.80
2023-03-30 14:00:00,300,300,0,50,50,0,80,16,150,24,40,32,100,95,20,18,5,39,32.65,65.47,0.0600,1.0000,1.0000,7.3171,32.00
2023-03-30 15:00:00,300,300,0,50,50,0,80,15,150,28,40,29,100,90,16,15,10,27,34,62.13,0.0500,1.0000,1.0000,6.8182,34.00
2023-03-30 16:00:00,300,300,0,50,50,0,80,24,150,33,40,32,100,100,15,14,5,20,32,71,0.0467,1.0000,1.0000,5.1724,32.00
2023-03-30 17:00:00,300,300,0,50,50,0,80,23,150,24,40,32,100,76,25,18,12,34,31.63,57.5,0.0600,1.0000,1.0000,6.2500,34.80
2023-03-30 18:00:00,300,299,1,50,50,0,80,16,150,32,40,32,100,100,9,10,5,11,8.94,68.47,0.0333,0.9967,1.0000,6.1020,32.00
2023-03-30 19:00:00,300,300,0,50,50,0,80,24,150,36,40,31,100,63,14,10,4,20,12.4,61.8,0.0333,1.0000,1.0000,4.9180,31.60
2023-03-30 20:00:00,300,300,0,50,50,0,80,21,150,33,40,32,100,91,15,8,4,22,15.23,54.91,0.0267,1.0000,1.0000,5.4545,31.60
2023-03-30 21:00:00,300,295,5,50,50,0,80,26,150,26,40,40,100,100,6,11,4,12,11.33,59.74,0.0367,0.9833,1.0000,5.5660,31.60
2023-03-30 22:00:00,300,297,3,50,50,0,80,0,150,0,40,32,100,100,5,3,0,2,Infinity,NaN,0.0100,0.9900,1.0000,-14.1429,30.00
2023-03-30 23:00:00,300,300,0,50,50,0,80,0,150,0,40,28,100,88,4,1,3,0,5,45,0.0033,1.0000,1.0000,-15.0000,31.20
2023-03-31 00:00:00,300,300,0,50,50,0,80,0,150,0,40,32,100,75,4,3,2,2,5,49.5,0.0100,1.0000,1.0000,-14.2857,30.80
2023-03-31 01:00:00,300,299,1,50,50,0,80,4,150,0,40,29,100,60,2,3,1,0,11,70,0.0100,0.9967,1.0000,-12.4583,30.40
2023-03-31 02:00:00,300,300,0,50,50,0,80,0,150,0,40,39,100,89,4,1,2,0,Infinity,Infinity,0.0033,1.0000,1.0000,-13.0435,30.80
2023-03-31 03:00:00,300,300,0,50,50,0,80,3,150,0,40,36,100,100,3,1,2,0,19.25,59.5,0.0033,1.0000,1.0000,-18.7500,30.80
2023-03-31 04:00:00,300,299,1,50,50,0,80,5,150,0,40,31,100,60,1,2,3,1,7.5,54.5,0.0067,0.9967,1.0000,-29.9000,31.20
2023-03-31 05:00:00,300,300,0,50,50,0,80,0,150,0,40,28,100,89,2,1,4,0,5,45,0.0033,1.0000,1.0000,-12.5000,31.60
2023-03-31 06:00:00,300,300,0,50,50,0,80,15,150,38,40,40,100,73,11,9,4,18,17.31,63.25,0.0300,1.0000,1.0000,5.5556,31.60
2023-03-31 07:00:00,300,300,0,50,50,0,80,23,150,33,40,39,100,100,8,5,3,11,12,61.63,0.0167,1.0000,1.0000,5.2632,31.20
2023-03-31 08:00:00,300,295,5,50,50,0,80,24,150,33,40,29,100,93,6,11,6,24,8.6,58.2,0.0367,0.9833,1.0000,5.0862,32.40
2023-03-31 09:00:00,300,298,2,50,50,0,80,17,150,34,40,33,100,100,20,17,5,32,34.67,54.39,0.0567,0.9933,1.0000,5.7308,32.00
2023-03-31 10:00:00,300,290,10,50,50,0,80,21,150,42,40,28,100,59,11,19,11,36,26.5,62.5,0.0633,0.9667,1.0000,4.5313,34.40
2023-03-31 11:00:00,300,300,0,50,50,0,80,16,150,25,40,35,100,97,20,10,14,40,38.65,72.12,0.0333,1.0000,1.0000,7.1429,35.60
2023-03-31 12:00:00,300,299,1,50,50,0,80,17,150,28,40,33,100,77,13,14,5,31,32.83,63.39,0.0467,0.9967,1.0000,6.5000,32.00
2023-03-31 13:00:00,300,300,0,50,50,0,80,19,150,38,40,30,100,67,24,12,5,25,40,68.25,0.0400,1.0000,1.0000,5.1724,32.00
2023-03-31 14:00:00,300,300,0,50,50,0,80,24,150,23,40,35,100,73,21,10,13,30,32.6,59.6,0.0333,1.0000,1.0000,6.2500,35.20
2023-03-31 15:00:00,300,300,0,50,50,0,80,21,150,35,40,37,100,100,15,15,9,40,33.23,60.05,0.0500,1.0000,1.0000,5.2632,33.60
2023-03-31 16:00:00,300,300,0,50,50,0,80,17,150,24,40,32,100,82,14,9,5,36,29.67,70.39,0.0300,1.0000,1.0000,7.1429,32.00
2023-03-31 17:00:00,300,300,0,50,50,0,80,21,150,28,40,31,100,100,23,11,5,33,30.68,65.14,0.0367,1.0000,1.0000,6.0000,32.00
2023-03-31 18:00:00,300,300,0,50,50,0,80,19,150,37,40,27,100,100,10,5,7,22,9.5,69.75,0.0167,1.0000,1.0000,5.2632,32.80
2023-03-31 19:00:00,300,299,1,50,50,0,80,15,150,33,40,32,100,62,13,14,8,20,14.19,59.5,0.0467,0.9967,1.0000,6.1020,33.20
2023-03-31 20:00:00,300,300,0,50,50,0,80,20,150,31,40,32,100,74,8,5,6,15,14.71,67.43,0.0167,1.0000,1.0000,5.7692,32.40
2023-03-31 21:00:00,300,300,0,50,50,0,80,25,150,21,40,31,100,82,13,10,3,13,14.5,62.58,0.0333,1.0000,1.0000,6.3830,31.20
2023-03-31 22:00:00,300,300,0,50,50,0,80,0,150,0,40,26,100,71,2,2,4,0,Infinity,Infinity,0.0067,1.0000,1.0000,-15.7895,31.60
2023-03-31 23:00:00,300,300,0,50,50,0,80,4,150,0,40,39,100,95,5,2,0,2,15,60,0.0067,1.0000,1.0000,-50.0000,30.00
2023-04-01 00:00:00,300,300,0,50,50,0,80,0,150,0,40,30,100,64,3,1,4,0,Infinity,Infinity,0.0033,1.0000,1.0000,-13.6364,31.60
2023-04-01 01:00:00,300,299,1,50,50,0,80,0,150,0,40,37,100,100,1,2,1,2,5,64.33,0.0067,0.9967,1.0000,-9.6452,30.40
2023-04-01 02:00:00,300,300,0,50,50,0,80,1,150,0,40,39,100,100,3,2,4,2,24.5,66,0.0067,1.0000,1.0000,-16.6667,31.60
2023-04-01 03:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,95,1,1,1,2,5,63.33,0.0033,1.0000,1.0000,-21.4286,30.40
2023-04-01 04:00:00,300,299,1,50,50,0,80,2,150,0,40,33,100,79,2,3,4,0,13,56.67,0.0100,0.9967,1.0000,-11.9600,31.60
2023-04-01 05:00:00,300,300,0,50,50,0,80,0,150,0,40,36,100,100,4,3,2,1,5,62.5,0.0100,1.0000,1.0000,-18.7500,30.80
2023-04-01 06:00:00,300,300,0,50,50,0,80,18,150,21,40,39,100,80,5,5,7,4,5.95,59.84,0.0167,1.0000,1.0000,7.5000,32.80
2023-04-01 07:00:00,300,300,0,50,50,0,80,16,150,26,40,38,100,72,11,5,6,4,17.71,51.76,0.0167,1.0000,1.0000,6.9767,32.40
2023-04-01 08:00:00,300,300,0,50,50,0,80,16,150,36,40,29,100,97,13,9,4,6,16.47,70.18,0.0300,1.0000,1.0000,5.6604,31.60
2023-04-01 09:00:00,300,300,0,50,50,0,80,22,150,36,40,35,100,89,10,8,10,6,23.52,55.17,0.0267,1.0000,1.0000,5.0847,34.00
2023-04-01 10:00:00,300,300,0,50,50,0,80,19,150,23,40,32,100,62,22,17,7,9,36.5,68.75,0.0567,1.0000,1.0000,6.9767,32.80
2023-04-01 11:00:00,300,300,0,50,50,0,80,20,150,37,40,34,100,100,25,9,13,7,38.86,60.1,0.0300,1.0000,1.0000,5.1724,35.20
2023-04-01 12:00:00,300,300,0,50,50,0,80,19,150,32,40,29,100,97,21,12,9,5,32.75,62.25,0.0400,1.0000,1.0000,5.7692,33.60
2023-04-01 13:00:00,300,300,0,50,50,0,80,15,150,27,40,38,100,69,17,16,14,6,33.94,74.38,0.0533,1.0000,1.0000,6.9767,35.60
2023-04-01 14:00:00,300,300,0,50,50,0,80,16,150,25,40,32,100,97,14,9,9,5,33.35,72.65,0.0300,1.0000,1.0000,7.1429,33.60
2023-04-01 15:00:00,300,300,0,50,50,0,80,24,150,20,40,30,100,70,18,16,7,7,28.8,71.4,0.0533,1.0000,1.0000,6.6667,32.80
2023-04-01 16:00:00,300,293,7,50,50,0,80,24,150,39,40,37,100,65,13,20,11,6,32.8,70.2,0.0667,0.9767,1.0000,4.5781,34.40
2023-04-01 17:00:00,300,293,7,50,50,0,80,20,150,34,40,37,100,62,18,18,13,5,27.86,66.1,0.0600,0.9767,1.0000,5.3273,35.20
2023-04-01 18:00:00,300,297,3,50,50,0,80,17,150,21,40,30,100,100,14,10,7,4,15.67,71.94,0.0333,0.9900,1.0000,7.6154,32.80
2023-04-01 19:00:00,300,300,0,50,50,0,80,25,150,27,40,40,100,63,10,6,5,7,12.77,70.96,0.0200,1.0000,1.0000,5.6604,32.00
2023-04-01 20:00:00,300,296,4,50,50,0,80,16,150,22,40,27,100,100,10,14,6,6,12.82,51.76,0.0467,0.9867,1.0000,7.5897,32.40
2023-04-01 21:00:00,300,299,1,50,50,0,80,23,150,40,40,26,100,71,11,8,3,5,16.88,70.63,0.0267,0.9967,1.0000,4.6719,31.20
2023-04-01 22:00:00,300,300,0,50,50,0,80,0,150,0,40,28,100,100,2,1,2,1,5,49,0.0033,1.0000,1.0000,-20.0000,30.80
2023-04-01 23:00:00,300,300,0,50,50,0,80,3,150,0,40,40,100,98,3,3,3,2,13.25,70.75,0.0100,1.0000,1.0000,-12.5000,31.20
2023-04-02 00:00:00,300,300,0,50,50,0,80,0,150,0,40,28,100,69,1,1,1,1,5,66.33,0.0033,1.0000,1.0000,-20.0000,30.40
2023-04-02 01:00:00,300,299,1,50,50,0,80,0,150,0,40,33,100,90,2,3,2,1,31,76,0.0100,0.9967,1.0000,-13.0000,30.80
2023-04-02 02:00:00,300,300,0,50,50,0,80,0,150,0,40,37,100,80,3,1,1,2,Infinity,Infinity,0.0033,1.0000,1.0000,-27.2727,30.40
2023-04-02 03:00:00,300,300,0,50,50,0,80,1,150,0,40,39,100,100,3,3,4,2,27.5,77,0.0100,1.0000,1.0000,-20.0000,31.60
2023-04-02 04:00:00,300,300,0,50,50,0,80,0,150,0,40,33,100,67,4,1,1,2,5,56.33,0.0033,1.0000,1.0000,-10.0000,30.40
2023-04-02 05:00:00,300,299,1,50,50,0,80,0,150,0,40,31,100,75,1,2,4,0,5,54,0.0067,0.9967,1.0000,-9.9667,31.60
2023-04-02 06:00:00,300,292,8,50,50,0,80,17,150,34,40,28,100,78,5,12,5,3,10.17,60.39,0.0400,0.9733,1.0000,5.6154,32.00
2023-04-02 07:00:00,300,290,10,50,50,0,80,23,150,33,40,30,100,88,9,11,6,5,13.63,59.25,0.0367,0.9667,1.0000,5.0877,32.40
2023-04-02 08:00:00,300,290,10,50,50,0,80,23,150,36,40,30,100,69,5,5,4,5,5,57.83,0.0167,0.9667,1.0000,4.8333,31.60
2023-04-02 09:00:00,300,287,13,50,50,0,80,27,150,34,40,32,100,84,13,16,5,7,25.96,60.89,0.0533,0.9567,1.0000,4.6290,32.00
2023-04-02 10:00:00,300,292,8,50,50,0,80,24,150,28,40,31,100,100,15,10,14,9,31,64.8,0.0333,0.9733,1.0000,5.5094,35.60
2023-04-02 11:00:00,300,293,7,50,50,0,80,23,150,33,40,29,100,100,16,15,14,9,27,59.92,0.0500,0.9767,1.0000,5.1404,35.60
2023-04-02 12:00:00,300,297,3,50,50,0,80,20,150,36,40,30,100,100,16,12,11,5,32.43,63.62,0.0400,0.9900,1.0000,5.2105,34.40
2023-04-02 13:00:00,300,297,3,50,50,0,80,18,150,32,40,31,100,100,11,11,11,6,30.68,59.89,0.0367,0.9900,1.0000,5.8235,34.40
2023-04-02 14:00:00,300,289,11,50,50,0,80,18,150,24,40,30,100,100,10,18,6,6,25.89,54.58,0.0600,0.9633,1.0000,6.7209,32.40
2023-04-02 15:00:00,300,294,6,50,50,0,80,16,150,41,40,35,100,100,20,15,15,9,42.65,59.41,0.0500,0.9800,1.0000,5.0690,36.00
2023-04-02 16:00:00,300,295,5,50,50,0,80,22,150,35,40,35,100,59,18,17,8,5,26.74,68.74,0.0567,0.9833,1.0000,5.0862,33.20
2023-04-02 17:00:00,300,300,0,50,50,0,80,17,150,32,40,38,100,72,25,10,5,9,42.83,59.39,0.0333,1.0000,1.0000,6.0000,32.00
2023-04-02 18:00:00,300,300,0,50,50,0,80,19,150,33,40,35,100,73,14,5,4,7,14.5,60,0.0167,1.0000,1.0000,5.6604,31.60
2023-04-02 19:00:00,300,298,2,50,50,0,80,20,150,23,40,36,100,67,6,8,7,7,14.29,70.67,0.0267,0.9933,1.0000,6.7727,32.80
2023-04-02 20:00:00,300,295,5,50,50,0,80,24,150,32,40,38,100,61,5,8,8,3,9,68.6,0.0267,0.9833,1.0000,5.1754,33.20
2023-04-02 21:00:00,300,296,4,50,50,0,80,16,150,36,40,36,100,82,9,8,6,7,7.94,70.76,0.0267,0.9867,1.0000,5.5849,32.40
2023-04-02 22:00:00,300,296,4,50,50,0,80,0,150,0,40,33,100,66,1,1,2,0,5,64,0.0033,0.9867,1.0000,-14.8000,30.80
2023-04-02 23:00:00,300,298,2,50,50,0,80,0,150,0,40,33,100,100,5,3,3,2,5,58.5,0.0100,0.9933,1.0000,-11.0370,31.20
2023-04-03 00:00:00,300,297,3,50,50,0,80,1,150,0,40,39,100,82,2,3,1,2,17,55.5,0.0100,0.9900,1.0000,-12.9130,30.40
2023-04-03 01:00:00,300,296,4,50,50,0,80,2,150,0,40,35,100,64,1,2,1,1,8,70.67,0.0067,0.9867,1.0000,-49.3333,30.40
2023-04-03 02:00:00,300,299,1,50,50,0,80,1,150,0,40,34,100,100,5,2,3,2,45.5,69.5,0.0067,0.9967,1.0000,-11.5000,31.20
2023-04-03 03:00:00,300,299,1,50,50,0,80,3,150,0,40,28,100,66,1,1,3,1,5.75,54.75,0.0033,0.9967,1.0000,-37.3750,31.20
2023-04-03 04:00:00,300,298,2,50,50,0,80,4,150,0,40,29,100,63,1,2,3,0,10,70,0.0067,0.9933,1.0000,-22.9231,31.20
2023-04-03 05:00:00,300,296,4,50,50,0,80,1,150,0,40,28,100,100,1,3,2,0,10.5,62,0.0100,0.9867,1.0000,-12.8696,30.80
2023-04-03 06:00:00,300,300,0,50,50,0,80,23,150,27,40,38,100,100,12,5,6,12,17.5,57.25,0.0167,1.0000,1.0000,5.8824,32.40
2023-04-03 07:00:00,300,300,0,50,50,0,80,24,150,39,40,27,100,97,8,8,8,13,7.8,58.6,0.0267,1.0000,1.0000,4.6875,33.20
2023-04-03 08:00:00,300,291,9,50,50,0,80,20,150,35,40,32,100,93,5,14,3,19,11.57,69.71,0.0467,0.9700,1.0000,5.1964,31.20
2023-04-03 09:00:00,300,300,0,50,50,0,80,21,150,22,40,31,100,77,23,9,13,25,39.68,71.95,0.0300,1.0000,1.0000,6.8182,35.20
2023-04-03 10:00:00,300,295,5,50,50,0,80,23,150,22,40,28,100,100,15,20,15,28,33.38,57.13,0.0667,0.9833,1.0000,6.4130,36.00
2023-04-03 11:00:00,300,300,0,50,50,0,80,17,150,29,40,30,100,100,24,8,11,36,41,54.06,0.0267,1.0000,1.0000,6.3830,34.40
2023-04-03 12:00:00,300,300,0,50,50,0,80,21,150,25,40,31,100,100,19,11,7,23,37.95,71.59,0.0367,1.0000,1.0000,6.3830,32.80
2023-04-03 13:00:00,300,297,3,50,50,0,80,25,150,36,40,37,100,71,16,19,15,25,25.23,69.88,0.0633,0.9900,1.0000,4.7903,36.00
2023-04-03 14:00:00,300,290,10,50,50,0,80,19,150,30,40,26,100,79,13,20,11,35,34.75,56.75,0.0667,0.9667,1.0000,5.8000,34.40
2023-04-03 15:00:00,300,291,9,50,50,0,80,22,150,28,40,31,100,73,10,9,11,32,23.52,63.39,0.0300,0.9700,1.0000,5.7059,34.40
2023-04-03 16:00:00,300,295,5,50,50,0,80,23,150,34,40,34,100,100,19,15,6,21,31.88,68.25,0.0500,0.9833,1.0000,5.0862,32.40
2023-04-03 17:00:00,300,289,11,50,50,0,80,21,150,31,40,32,100,100,10,16,6,26,27.82,65.36,0.0533,0.9633,1.0000,5.4528,32.40
2023-04-03 18:00:00,300,289,11,50,50,0,80,23,150,28,40,27,100,98,13,13,6,17,18.13,70.25,0.0433,0.9633,1.0000,5.5577,32.40
2023-04-03 19:00:00,300,295,5,50,50,0,80,19,150,39,40,34,100,76,14,8,3,17,11.5,54.75,0.0267,0.9833,1.0000,5.0000,31.20
2023-04-03 20:00:00,300,297,3,50,50,0,80,24,150,27,40,33,100,100,12,10,5,13,12.2,60,0.0333,0.9900,1.0000,5.7115,32.00
2023-04-03 21:00:00,300,298,2,50,50,0,80,17,150,36,40,33,100,75,12,11,5,18,13,65.39,0.0367,0.9933,1.0000,5.5185,32.00
2023-04-03 22:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,92,5,2,4,1,5,47,0.0067,1.0000,1.0000,-16.6667,31.60
2023-04-03 23:00:00,300,300,0,50,50,0,80,0,150,0,40,25,100,100,4,2,1,2,5,62.5,0.0067,1.0000,1.0000,-23.0769,30.40
2023-04-04 00:00:00,300,300,0,50,50,0,80,4,150,0,40,36,100,91,2,1,0,1,9,55,0.0033,1.0000,1.0000,-20.0000,30.00
2023-04-04 01:00:00,300,300,0,50,50,0,80,3,150,0,40,34,100,78,3,1,2,1,18.25,66.5,0.0033,1.0000,1.0000,-15.7895,30.80
2023-04-04 02:00:00,300,300,0,50,50,0,80,4,150,0,40,34,100,99,3,3,0,2,15,68,0.0100,1.0000,1.0000,-16.6667,30.00
2023-04-04 03:00:00,300,298,2,50,50,0,80,0,150,0,40,40,100,73,1,3,0,1,Infinity,NaN,0.0100,0.9933,1.0000,-15.6842,30.00
2023-04-04 04:00:00,300,299,1,50,50,0,80,4,150,0,40,34,100,100,3,2,1,2,10,68,0.0067,0.9967,1.0000,-14.2381,30.40
2023-04-04 05:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,93,3,2,0,0,52,54,0.0067,1.0000,1.0000,-15.0000,30.00
2023-04-04 06:00:00,300,300,0,50,50,0,80,23,150,33,40,34,100,67,9,8,4,10,15.63,56.83,0.0267,1.0000,1.0000,5.2632,31.60
2023-04-04 07:00:00,300,299,1,50,50,0,80,22,150,34,40,39,100,86,5,6,8,15,12.26,60.74,0.0200,0.9967,1.0000,5.2456,33.20
2023-04-04 08:00:00,300,300,0,50,50,0,80,25,150,30,40,31,100,65,14,6,8,19,12.08,61.54,0.0200,1.0000,1.0000,5.3571,33.20
2023-04-04 09:00:00,300,300,0,50,50,0,80,15,150,25,40,38,100,100,21,12,9,28,43.69,54.81,0.0400,1.0000,1.0000,7.3171,33.60
2023-04-04 10:00:00,300,300,0,50,50,0,80,22,150,32,40,35,100,68,20,17,14,30,38.04,72.04,0.0567,1.0000,1.0000,5.4545,35.60
2023-04-04 11:00:00,300,300,0,50,50,0,80,16,150,37,40,35,100,61,17,13,8,32,38,54.35,0.0433,1.0000,1.0000,5.5556,33.20
2023-04-04 12:00:00,300,300,0,50,50,0,80,23,150,28,40,27,100,63,11,9,14,27,31.88,55.92,0.0300,1.0000,1.0000,5.7692,35.60
2023-04-04 13:00:00,300,300,0,50,50,0,80,15,150,24,40,26,100,61,12,12,14,20,32.25,56.38,0.0400,1.0000,1.0000,7.5000,35.60
2023-04-04 14:00:00,300,300,0,50,50,0,80,17,150,32,40,30,100,83,25,9,15,26,41.83,66.17,0.0300,1.0000,1.0000,6.0000,36.00
2023-04-04 15:00:00,300,298,2,50,50,0,80,21,150,33,40,28,100,76,15,17,8,38,27.23,57.82,0.0567,0.9933,1.0000,5.4182,33.20
2023-04-04 16:00:00,300,300,0,50,50,0,80,16,150,21,40,26,100,89,19,16,10,35,37.76,54.94,0.0533,1.0000,1.0000,7.8947,34.00
2023-04-04 17:00:00,300,300,0,50,50,0,80,21,150,27,40,31,100,100,22,13,5,35,31,61.14,0.0433,1.0000,1.0000,6.1224,32.00
2023-04-04 18:00:00,300,300,0,50,50,0,80,17,150,39,40,28,100,95,11,8,3,24,16.17,59.83,0.0267,1.0000,1.0000,5.2632,31.20
2023-04-04 19:00:00,300,300,0,50,50,0,80,21,150,23,40,32,100,89,10,6,5,23,10.82,54.14,0.0200,1.0000,1.0000,6.6667,32.00
2023-04-04 20:00:00,300,300,0,50,50,0,80,18,150,32,40,37,100,70,15,10,4,18,21.84,70.05,0.0333,1.0000,1.0000,5.8824,31.60
2023-04-04 21:00:00,300,296,4,50,50,0,80,20,150,37,40,35,100,78,7,11,7,17,15,52.67,0.0367,0.9867,1.0000,5.1034,32.80
2023-04-04 22:00:00,300,299,1,50,50,0,80,0,150,0,40,29,100,100,4,1,3,0,5,47,0.0033,0.9967,1.0000,-27.1818,31.20
2023-04-04 23:00:00,300,300,0,50,50,0,80,2,150,0,40,25,100,73,3,1,4,0,17,60.67,0.0033,1.0000,1.0000,-33.3333,31.60
2023-04-05 00:00:00,300,300,0,50,50,0,80,5,150,0,40,31,100,91,3,2,2,2,7.5,57.67,0.0067,1.0000,1.0000,-60.0000,30.80
2023-04-05 01:00:00,300,299,1,50,50,0,80,3,150,0,40,33,100,88,1,2,4,2,8.75,67,0.0067,0.9967,1.0000,-13.0000,31.60
2023-04-05 02:00:00,300,300,0,50,50,0,80,3,150,0,40,39,100,78,5,2,2,0,19.75,52.5,0.0067,1.0000,1.0000,-12.0000,30.80
2023-04-05 03:00:00,300,300,0,50,50,0,80,4,150,0,40,37,100,100,4,1,3,2,13,73,0.0033,1.0000,1.0000,-13.0435,31.20
2023-04-05 04:00:00,300,300,0,50,50,0,80,5,150,0,40,35,100,62,5,3,3,1,22.5,64.5,0.0100,1.0000,1.0000,-13.6364,31.20
2023-04-05 05:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,96,3,2,0,0,52,62,0.0067,1.0000,1.0000,-14.2857,30.00
2023-04-05 06:00:00,300,294,6,50,50,0,80,16,150,37,40,26,100,86,8,14,8,15,17.06,58.35,0.0467,0.9800,1.0000,5.4444,33.20
2023-04-05 07:00:00,300,296,4,50,50,0,80,21,150,22,40,26,100,100,7,5,3,16,7.77,66.68,0.0167,0.9867,1.0000,6.7273,31.20
2023-04-05 08:00:00,300,296,4,50,50,0,80,25,150,29,40,27,100,83,6,6,3,14,8.46,66.58,0.0200,0.9867,1.0000,5.3818,31.20
2023-04-05 09:00:00,300,296,4,50,50,0,80,17,150,22,40,31,100,69,16,16,13,23,28.33,61.61,0.0533,0.9867,1.0000,7.4000,35.20
2023-04-05 10:00:00,300,300,0,50,50,0,80,22,150,24,40,32,100,100,21,8,11,27,32.7,59.39,0.0267,1.0000,1.0000,6.3830,34.40
2023-04-05 11:00:00,300,300,0,50,50,0,80,23,150,22,40,34,100,98,23,14,7,29,37.38,62.46,0.0467,1.0000,1.0000,6.5217,32.80
2023-04-05 12:00:00,300,292,8,50,50,0,80,17,150,23,40,35,100,100,10,18,15,24,26.33,68.17,0.0600,0.9733,1.0000,7.1220,36.00
2023-04-05 13:00:00,300,293,7,50,50,0,80,25,150,24,40,36,100,100,19,18,10,26,33.96,53.92,0.0600,0.9767,1.0000,5.8600,34.00
2023-04-05 14:00:00,300,295,5,50,50,0,80,16,150,37,40,37,100,100,11,9,13,36,31.71,71.82,0.0300,0.9833,1.0000,5.4630,35.20
2023-04-05 15:00:00,300,300,0,50,50,0,80,20,150,24,40,32,100,100,20,13,13,40,29.29,53.1,0.0433,1.0000,1.0000,6.6667,35.20
2023-04-05 16:00:00,300,300,0,50,50,0,80,22,150,28,40,37,100,100,16,13,10,31,34.43,58.17,0.0433,1.0000,1.0000,5.8824,34.00
2023-04-05 17:00:00,300,293,7,50,50,0,80,19,150,36,40,26,100,62,12,19,14,20,26,67.5,0.0633,0.9767,1.0000,5.2321,35.60
2023-04-05 18:00:00,300,299,1,50,50,0,80,22,150,37,40,40,100,66,12,6,8,16,8.83,62.74,0.0200,0.9967,1.0000,4.9833,33.20
2023-04-05 19:00:00,300,289,11,50,50,0,80,17,150,40,40,32,100,100,5,15,3,17,5,59.83,0.0500,0.9633,1.0000,4.9828,31.20
2023-04-05 20:00:00,300,297,3,50,50,0,80,22,150,38,40,39,100,91,14,6,5,17,14.13,60.09,0.0200,0.9900,1.0000,4.8689,32.00
2023-04-05 21:00:00,300,300,0,50,50,0,80,24,150,36,40,25,100,61,12,6,5,14,8.2,62,0.0200,1.0000,1.0000,4.9180,32.00
2023-04-05 22:00:00,300,299,1,50,50,0,80,1,150,0,40,30,100,100,1,2,3,2,9.5,64.5,0.0067,0.9967,1.0000,-11.9600,31.20
2023-04-05 23:00:00,300,300,0,50,50,0,80,0,150,0,40,27,100,100,3,1,1,0,5,52.33,0.0033,1.0000,1.0000,-14.2857,30.40
2023-04-06 00:00:00,300,299,1,50,50,0,80,0,150,0,40,33,100,100,1,2,0,0,Infinity,NaN,0.0067,0.9967,1.0000,-16.6111,30.00
2023-04-06 01:00:00,300,300,0,50,50,0,80,5,150,0,40,39,100,100,3,1,0,0,12.5,70,0.0033,1.0000,1.0000,-13.6364,30.00
2023-04-06 02:00:00,300,300,0,50,50,0,80,0,150,0,40,30,100,100,2,2,0,0,5,69,0.0067,1.0000,1.0000,-13.0435,30.00
2023-04-06 03:00:00,300,300,0,50,50,0,80,5,150,0,40,40,100,100,4,1,1,1,20,70.83,0.0033,1.0000,1.0000,-33.3333,30.40
2023-04-06 04:00:00,300,300,0,50,50,0,80,0,150,0,40,28,100,100,1,1,1,2,21,75,0.0033,1.0000,1.0000,-16.6667,30.40
2023-04-06 05:00:00,300,299,1,50,50,0,80,4,150,0,40,33,100,100,1,2,1,2,9,56,0.0067,0.9967,1.0000,-49.8333,30.40
2023-04-06 06:00:00,300,297,3,50,50,0,80,17,150,35,40,34,100,66,5,7,5,13,10.17,57.39,0.0233,0.9900,1.0000,5.6038,32.00
2023-04-06 07:00:00,300,299,1,50,50,0,80,24,150,33,40,37,100,66,10,8,5,10,12,54,0.0267,0.9967,1.0000,5.1552,32.00
2023-04-06 08:00:00,300,296,4,50,50,0,80,20,150,34,40,38,100,97,7,10,5,10,9,54.19,0.0333,0.9867,1.0000,5.3818,32.00
2023-04-06 09:00:00,300,300,0,50,50,0,80,22,150,34,40,35,100,100,25,9,11,38,36.3,63.39,0.0300,1.0000,1.0000,5.2632,34.40
2023-04-06 10:00:00,300,300,0,50,50,0,80,21,150,25,40,39,100,100,20,19,8,28,31.64,71.82,0.0633,1.0000,1.0000,6.3830,33.20
