date,hour,hospital_id,department,medicine_name,medicine_category,quantity_used,stock_remaining,patient_count,emergency_cases,opd_cases,avg_wait_time_minutes,day_of_week,is_weekend,season,outbreak_period
2023-07-03,10,H001,General,Paracetamol,fever,153,205,161,17,144,36,0,0,monsoon,0
2023-07-03,12,H009,Cardiology,Metoprolol,cardiac,107,363,90,9,81,38,0,0,monsoon,0
2023-07-03,23,H005,Pediatrics,Paracetamol,fever,71,416,60,5,55,21,0,0,monsoon,0
2023-07-03,21,H001,General,Paracetamol,fever,79,648,79,8,71,38,0,0,monsoon,0
2023-07-03,11,H008,ICU,Amoxicillin,antibiotic,105,54,114,10,104,30,0,0,monsoon,0
2023-07-03,8,H006,ER,Cephalexin,antibiotic,125,283,114,11,103,37,0,0,monsoon,0
2023-07-03,15,H009,Respiratory,Albuterol,respiratory,71,783,71,6,65,36,0,0,monsoon,0
2023-07-03,6,H005,Cardiology,Aspirin,cardiac,67,307,70,6,64,31,0,0,monsoon,0
2023-07-03,21,H008,ICU,Azithromycin,antibiotic,107,159,92,8,84,39,0,0,monsoon,0
2023-07-03,12,H004,ICU,Cephalexin,antibiotic,171,973,163,15,148,38,0,0,monsoon,0
2023-07-04,9,H006,ICU,Amoxicillin,antibiotic,148,181,156,14,142,39,1,0,monsoon,0
2023-07-04,16,H003,Diabetes,Insulin,diabetic,138,634,145,14,131,41,1,0,monsoon,0
2023-07-04,5,H005,Diabetes,Insulin,diabetic,78,362,68,6,62,24,1,0,monsoon,0
2023-07-04,15,H010,Cardiology,Metoprolol,cardiac,47,226,30,2,28,35,1,0,monsoon,0
2023-07-04,17,H004,ER,Azithromycin,antibiotic,122,192,106,10,96,31,1,0,monsoon,0
2023-07-04,10,H006,Cardiology,Metoprolol,cardiac,116,696,101,8,93,26,1,0,monsoon,0
2023-07-05,10,H003,ER,Azithromycin,antibiotic,66,575,48,4,44,28,2,0,monsoon,0
2023-07-05,9,H006,ICU,Azithromycin,antibiotic,147,34,157,16,141,38,2,0,monsoon,0
2023-07-05,0,H007,General,Ibuprofen,fever,51,907,44,4,40,25,2,0,monsoon,0
2023-07-05,4,H004,Cardiology,Aspirin,cardiac,65,122,67,7,60,24,2,0,monsoon,0
2023-07-05,23,H002,ICU,Cephalexin,antibiotic,65,171,65,7,58,37,2,0,monsoon,0
2023-07-05,16,H009,Cardiology,Aspirin,cardiac,68,236,62,5,57,30,2,0,monsoon,0
2023-07-05,1,H001,Pediatrics,Paracetamol,fever,40,608,32,2,30,26,2,0,monsoon,0
2023-07-05,20,H006,Respiratory,Albuterol,respiratory,93,397,87,9,78,41,2,0,monsoon,0
2023-07-05,10,H010,Cardiology,Metoprolol,cardiac,129,97,138,12,126,38,2,0,monsoon,0
2023-07-05,13,H008,ER,Amoxicillin,antibiotic,38,453,33,2,31,20,2,0,monsoon,0
2023-07-05,20,H009,Cardiology,Metoprolol,cardiac,59,304,50,4,46,34,2,0,monsoon,0
2023-07-06,7,H008,Diabetes,Insulin,diabetic,74,281,81,7,74,41,3,0,monsoon,0
2023-07-06,20,H006,Pediatrics,Ibuprofen,fever,117,606,109,11,98,44,3,0,monsoon,0
2023-07-06,1,H006,Pediatrics,Paracetamol,fever,41,723,45,4,41,22,3,0,monsoon,0
2023-07-06,14,H005,Respiratory,Albuterol,respiratory,67,71,57,5,52,33,3,0,monsoon,0
2023-07-06,18,H009,Pediatrics,Ibuprofen,fever,132,657,134,13,121,28,3,0,monsoon,0
2023-07-06,20,H007,Respiratory,Salbutamol,respiratory,120,285,127,10,117,38,3,0,monsoon,0
2023-07-06,1,H001,General,Ibuprofen,fever,70,135,65,5,60,22,3,0,monsoon,0
2023-07-06,21,H005,ICU,Azithromycin,antibiotic,91,142,89,10,79,40,3,0,monsoon,0
2023-07-06,5,H007,Respiratory,Montelukast,respiratory,64,405,74,8,66,35,3,0,monsoon,0
2023-07-06,21,H008,ICU,Cephalexin,antibiotic,58,544,65,6,59,39,3,0,monsoon,0
2023-07-06,1,H010,ICU,Cephalexin,antibiotic,45,804,32,2,30,19,3,0,monsoon,0
2023-07-06,0,H005,General,Ibuprofen,fever,39,718,21,1,20,27,3,0,monsoon,0
2023-07-06,20,H008,Diabetes,Insulin,diabetic,60,355,42,4,38,32,3,0,monsoon,0
2023-07-07,16,H010,Cardiology,Aspirin,cardiac,87,0,81,7,74,33,4,0,monsoon,0
2023-07-07,2,H010,Respiratory,Albuterol,respiratory,62,292,50,4,46,21,4,0,monsoon,0
2023-07-07,2,H004,Cardiology,Metoprolol,cardiac,58,746,59,5,54,26,4,0,monsoon,0
2023-07-07,8,H004,Diabetes,Metformin,diabetic,121,779,102,9,93,36,4,0,monsoon,0
2023-07-07,22,H007,Pediatrics,Paracetamol,fever,61,216,48,5,43,23,4,0,monsoon,0
2023-07-07,20,H009,ICU,Cephalexin,antibiotic,64,256,68,7,61,30,4,0,monsoon,0
2023-07-07,6,H008,ER,Cephalexin,antibiotic,62,264,43,4,39,28,4,0,monsoon,0
2023-07-07,5,H006,Diabetes,Insulin,diabetic,70,274,63,7,56,37,4,0,monsoon,0
2023-07-07,12,H010,ER,Azithromycin,antibiotic,95,132,99,9,90,41,4,0,monsoon,0
2023-07-07,20,H010,Cardiology,Aspirin,cardiac,102,0,85,9,76,24,4,0,monsoon,0
2023-07-07,11,H005,Diabetes,Glipizide,diabetic,120,117,101,8,93,34,4,0,monsoon,0
2023-07-07,0,H005,General,Ibuprofen,fever,17,659,23,2,21,21,4,0,monsoon,0
2023-07-07,23,H002,General,Paracetamol,fever,78,453,73,6,67,25,4,0,monsoon,0
2023-07-07,11,H008,ER,Cephalexin,antibiotic,127,326,135,14,121,37,4,0,monsoon,0
2023-07-07,2,H007,Pediatrics,Paracetamol,fever,35,277,35,2,33,28,4,0,monsoon,0
2023-07-07,9,H010,ER,Cephalexin,antibiotic,156,227,156,18,138,35,4,0,monsoon,0
2023-07-07,4,H005,General,Paracetamol,fever,42,676,27,2,25,31,4,0,monsoon,0
2023-07-07,10,H002,Cardiology,Aspirin,cardiac,116,346,113,12,101,41,4,0,monsoon,0
2023-07-07,9,H002,Pediatrics,Ibuprofen,fever,65,57,67,5,62,21,4,0,monsoon,0
2023-07-07,5,H004,Pediatrics,Ibuprofen,fever,54,138,58,6,52,34,4,0,monsoon,0
2023-07-07,11,H007,Cardiology,Atorvastatin,cardiac,132,108,140,14,126,35,4,0,monsoon,0
2023-07-07,2,H001,Pediatrics,Paracetamol,fever,14,252,22,2,20,36,4,0,monsoon,0
2023-07-08,13,H005,Respiratory,Albuterol,respiratory,30,41,20,2,18,26,5,1,monsoon,0
2023-07-08,17,H010,Cardiology,Metoprolol,cardiac,81,0,79,7,72,17,5,1,monsoon,0
2023-07-08,5,H008,Cardiology,Aspirin,cardiac,64,272,49,5,44,17,5,1,monsoon,0
2023-07-08,21,H010,ER,Cephalexin,antibiotic,65,0,61,6,55,29,5,1,monsoon,0
2023-07-08,11,H008,General,Paracetamol,fever,52,624,56,6,50,30,5,1,monsoon,0
2023-07-08,12,H010,Pediatrics,Paracetamol,fever,116,246,101,8,93,22,5,1,monsoon,0
2023-07-08,23,H009,Respiratory,Salbutamol,respiratory,22,761,26,2,24,21,5,1,monsoon,0
2023-07-08,6,H004,Respiratory,Albuterol,respiratory,47,925,45,4,41,26,5,1,monsoon,0
2023-07-08,16,H010,ER,Azithromycin,antibiotic,77,55,70,6,64,20,5,1,monsoon,0
2023-07-08,5,H004,General,Ibuprofen,fever,55,920,58,4,54,29,5,1,monsoon,0
2023-07-09,13,H009,Respiratory,Montelukast,respiratory,32,729,28,2,26,21,6,1,monsoon,0
2023-07-09,15,H010,ER,Amoxicillin,antibiotic,59,0,43,3,40,17,6,1,monsoon,0
2023-07-09,21,H008,ICU,Amoxicillin,antibiotic,42,502,30,3,27,17,6,1,monsoon,0
2023-07-09,5,H009,ER,Cephalexin,antibiotic,34,486,15,1,14,12,6,1,monsoon,0
2023-07-09,9,H004,ER,Amoxicillin,antibiotic,106,401,99,8,91,37,6,1,monsoon,0
2023-07-09,8,H008,Diabetes,Metformin,diabetic,86,195,94,9,85,26,6,1,monsoon,0
2023-07-09,19,H001,Respiratory,Salbutamol,respiratory,49,735,30,2,28,31,6,1,monsoon,0
2023-07-09,19,H007,Pediatrics,Paracetamol,fever,83,133,72,5,67,29,6,1,monsoon,0
2023-07-09,9,H004,Diabetes,Glipizide,diabetic,46,733,42,3,39,17,6,1,monsoon,0
2023-07-09,18,H003,ICU,Azithromycin,antibiotic,109,0,95,9,86,33,6,1,monsoon,0
2023-07-09,17,H008,Cardiology,Aspirin,cardiac,48,224,52,5,47,30,6,1,monsoon,0
2023-07-09,20,H002,Diabetes,Insulin,diabetic,81,693,64,6,58,21,6,1,monsoon,0
2023-07-09,5,H004,Cardiology,Atorvastatin,cardiac,42,704,37,3,34,20,6,1,monsoon,0
2023-07-09,19,H002,ER,Azithromycin,antibiotic,73,659,80,8,72,19,6,1,monsoon,0
2023-07-10,23,H007,Respiratory,Albuterol,respiratory,74,211,79,8,71,36,0,0,monsoon,0
2023-07-10,10,H009,Respiratory,Montelukast,respiratory,89,640,71,7,64,27,0,0,monsoon,0
2023-07-10,8,H004,General,Ibuprofen,fever,150,770,131,11,120,38,0,0,monsoon,0
2023-07-10,11,H001,Pediatrics,Paracetamol,fever,89,163,76,6,70,38,0,0,monsoon,0
2023-07-10,2,H007,Cardiology,Atorvastatin,cardiac,23,85,27,3,24,28,0,0,monsoon,0
2023-07-10,4,H002,Diabetes,Glipizide,diabetic,61,632,54,5,49,27,0,0,monsoon,0
2023-07-10,17,H009,General,Paracetamol,fever,51,464,51,4,47,39,0,0,monsoon,0
2023-07-10,0,H010,General,Ibuprofen,fever,67,612,49,5,44,36,0,0,monsoon,0
2023-07-10,7,H002,Respiratory,Montelukast,respiratory,93,36,77,6,71,36,0,0,monsoon,0
2023-07-10,19,H008,General,Paracetamol,fever,46,543,43,4,39,27,0,0,monsoon,0
2023-07-10,4,H008,General,Paracetamol,fever,35,589,23,1,22,30,0,0,monsoon,0
2023-07-10,19,H006,ICU,Cephalexin,antibiotic,118,0,108,11,97,30,0,0,monsoon,0
2023-07-10,7,H006,Pediatrics,Ibuprofen,fever,45,561,39,3,36,21,0,0,monsoon,0
2023-07-11,22,H002,Cardiology,Metoprolol,cardiac,75,271,73,6,67,25,1,0,monsoon,0
2023-07-11,13,H003,Respiratory,Montelukast,respiratory,118,389,102,8,94,28,1,0,monsoon,0
2023-07-11,4,H009,ICU,Amoxicillin,antibiotic,60,346,50,4,46,28,1,0,monsoon,0
2023-07-11,21,H004,Respiratory,Salbutamol,respiratory,45,741,36,3,33,26,1,0,monsoon,0
2023-07-11,11,H001,General,Ibuprofen,fever,140,0,146,16,130,45,1,0,monsoon,0
2023-07-11,14,H010,Cardiology,Atorvastatin,cardiac,111,0,95,8,87,43,1,0,monsoon,0
2023-07-11,14,H007,Respiratory,Montelukast,respiratory,101,387,100,9,91,41,1,0,monsoon,0
2023-07-11,17,H006,Cardiology,Metoprolol,cardiac,110,86,94,10,84,26,1,0,monsoon,0
2023-07-11,6,H003,Pediatrics,Paracetamol,fever,85,230,74,7,67,39,1,0,monsoon,0
2023-07-11,7,H007,Diabetes,Glipizide,diabetic,22,525,31,2,29,22,1,0,monsoon,0
2023-07-11,21,H007,Cardiology,Atorvastatin,cardiac,96,0,92,8,84,33,1,0,monsoon,0
2023-07-11,0,H010,Pediatrics,Ibuprofen,fever,47,199,38,3,35,22,1,0,monsoon,0
2023-07-11,11,H005,ICU,Cephalexin,antibiotic,160,0,161,14,147,49,1,0,monsoon,0
2023-07-11,10,H010,General,Ibuprofen,fever,154,458,163,18,145,34,1,0,monsoon,0
2023-07-11,10,H004,Respiratory,Salbutamol,respiratory,139,786,139,15,124,44,1,0,monsoon,0
2023-07-11,13,H008,Respiratory,Albuterol,respiratory,99,329,99,10,89,43,1,0,monsoon,0
2023-07-11,4,H005,Diabetes,Glipizide,diabetic,75,42,82,7,75,41,1,0,monsoon,0
2023-07-11,7,H007,Diabetes,Glipizide,diabetic,76,547,74,6,68,36,1,0,monsoon,0
2023-07-11,17,H006,Cardiology,Aspirin,cardiac,98,196,94,8,86,34,1,0,monsoon,0
2023-07-11,11,H010,General,Ibuprofen,fever,119,339,124,13,111,43,1,0,monsoon,0
2023-07-12,20,H003,ICU,Cephalexin,antibiotic,145,124,143,12,131,37,2,0,monsoon,0
2023-07-12,10,H010,Cardiology,Atorvastatin,cardiac,131,0,137,16,121,43,2,0,monsoon,0
2023-07-12,14,H005,Respiratory,Montelukast,respiratory,102,763,106,8,98,35,2,0,monsoon,0
2023-07-12,23,H005,Cardiology,Atorvastatin,cardiac,78,229,78,8,70,26,2,0,monsoon,0
2023-07-12,17,H005,Pediatrics,Paracetamol,fever,164,193,162,16,146,43,2,0,monsoon,0
2023-07-12,12,H008,Cardiology,Metoprolol,cardiac,110,114,97,9,88,32,2,0,monsoon,0
2023-07-12,20,H009,ICU,Azithromycin,antibiotic,150,196,151,13,138,46,2,0,monsoon,0
2023-07-12,23,H007,Respiratory,Montelukast,respiratory,71,316,71,6,65,25,2,0,monsoon,0
2023-07-12,19,H004,ICU,Cephalexin,antibiotic,154,819,155,16,139,32,2,0,monsoon,0
2023-07-13,11,H008,ICU,Amoxicillin,antibiotic,131,497,123,12,111,31,3,0,monsoon,0
2023-07-13,3,H007,ER,Amoxicillin,antibiotic,82,803,85,7,78,26,3,0,monsoon,0
2023-07-13,14,H010,Diabetes,Insulin,diabetic,111,604,105,9,96,29,3,0,monsoon,0
2023-07-13,20,H006,ICU,Azithromycin,antibiotic,98,0,103,10,93,31,3,0,monsoon,0
2023-07-13,13,H003,ICU,Azithromycin,antibiotic,99,25,91,8,83,24,3,0,monsoon,0
2023-07-13,23,H003,General,Paracetamol,fever,24,223,22,2,20,32,3,0,monsoon,0
2023-07-13,14,H002,Respiratory,Salbutamol,respiratory,70,479,58,5,53,39,3,0,monsoon,0
2023-07-13,18,H007,Diabetes,Insulin,diabetic,162,363,160,16,144,42,3,0,monsoon,0
2023-07-13,21,H005,Pediatrics,Paracetamol,fever,58,135,46,5,41,23,3,0,monsoon,0
2023-07-13,0,H009,ICU,Cephalexin,antibiotic,95,101,79,8,71,38,3,0,monsoon,0
2023-07-14,15,H009,Diabetes,Metformin,diabetic,38,298,38,4,34,22,4,0,monsoon,0
2023-07-14,12,H005,ICU,Azithromycin,antibiotic,67,0,52,4,48,34,4,0,monsoon,0
2023-07-14,14,H001,ICU,Amoxicillin,antibiotic,65,644,47,5,42,32,4,0,monsoon,0
2023-07-14,22,H007,ER,Azithromycin,antibiotic,19,784,29,2,27,17,4,0,monsoon,0
2023-07-14,12,H002,ER,Amoxicillin,antibiotic,63,596,52,4,48,36,4,0,monsoon,0
2023-07-14,5,H003,Respiratory,Salbutamol,respiratory,31,358,37,4,33,35,4,0,monsoon,0
2023-07-14,8,H008,Cardiology,Aspirin,cardiac,119,0,126,11,115,40,4,0,monsoon,0
2023-07-14,21,H002,Respiratory,Montelukast,respiratory,108,371,101,10,91,30,4,0,monsoon,0
2023-07-14,7,H006,Respiratory,Salbutamol,respiratory,81,484,78,6,72,35,4,0,monsoon,0
2023-07-14,3,H008,General,Ibuprofen,fever,51,492,37,3,34,25,4,0,monsoon,0
2023-07-14,11,H002,Pediatrics,Ibuprofen,fever,60,378,69,7,62,29,4,0,monsoon,0
2023-07-14,3,H004,Pediatrics,Ibuprofen,fever,33,848,21,2,19,32,4,0,monsoon,0
2023-07-15,16,H010,Diabetes,Cephalexin,antibiotic,222,437,110,24,86,31,5,1,monsoon,1
2023-07-15,17,H005,Respiratory,Albuterol,respiratory,57,706,38,7,31,26,5,1,monsoon,1
2023-07-15,4,H006,Pediatrics,Amoxicillin,antibiotic,160,0,74,16,58,20,5,1,monsoon,1
2023-07-15,16,H009,Diabetes,Glipizide,diabetic,36,262,27,4,23,21,5,1,monsoon,1
2023-07-15,16,H005,General,Azithromycin,antibiotic,257,732,125,26,99,27,5,1,monsoon,1
2023-07-15,23,H003,ICU,Azithromycin,antibiotic,117,0,60,14,46,22,5,1,monsoon,1
2023-07-15,22,H010,Cardiology,Azithromycin,antibiotic,111,0,51,8,43,20,5,1,monsoon,1
2023-07-15,7,H009,ICU,Azithromycin,antibiotic,145,0,76,14,62,25,5,1,monsoon,1
2023-07-15,4,H009,ER,Amoxicillin,antibiotic,199,287,93,20,73,22,5,1,monsoon,1
2023-07-15,21,H006,Pediatrics,Azithromycin,antibiotic,207,0,107,17,90,39,5,1,monsoon,1
2023-07-15,1,H007,General,Cephalexin,antibiotic,206,597,107,20,87,38,5,1,monsoon,1
2023-07-15,1,H010,Cardiology,Cephalexin,antibiotic,173,73,82,17,65,37,5,1,monsoon,1
2023-07-15,19,H006,Pediatrics,Cephalexin,antibiotic,249,131,127,23,104,31,5,1,monsoon,1
2023-07-15,20,H007,ER,Azithromycin,antibiotic,374,410,191,32,159,46,5,1,monsoon,1
2023-07-16,6,H008,General,Amoxicillin,antibiotic,166,152,76,15,61,18,6,1,monsoon,1
2023-07-16,10,H003,Diabetes,Glipizide,diabetic,102,546,90,16,74,23,6,1,monsoon,1
2023-07-16,12,H001,ER,Amoxicillin,antibiotic,381,307,181,36,145,29,6,1,monsoon,1
2023-07-16,12,H010,General,Amoxicillin,antibiotic,294,216,142,32,110,26,6,1,monsoon,1
2023-07-16,3,H008,Pediatrics,Amoxicillin,antibiotic,95,406,44,10,34,30,6,1,monsoon,1
2023-07-16,4,H009,ICU,Azithromycin,antibiotic,134,0,71,16,55,29,6,1,monsoon,1
2023-07-16,5,H004,Respiratory,Albuterol,respiratory,28,713,27,5,22,14,6,1,monsoon,1
2023-07-16,9,H003,Pediatrics,Cephalexin,antibiotic,126,754,64,11,53,34,6,1,monsoon,1
2023-07-17,13,H001,ER,Amoxicillin,antibiotic,163,144,85,17,68,35,0,0,monsoon,1
2023-07-17,8,H003,ICU,Cephalexin,antibiotic,321,0,154,34,120,31,0,0,monsoon,1
2023-07-17,13,H002,ICU,Azithromycin,antibiotic,390,50,195,44,151,52,0,0,monsoon,1
2023-07-17,1,H001,Pediatrics,Paracetamol,fever,85,78,73,16,57,32,0,0,monsoon,1
2023-07-17,19,H002,Pediatrics,Amoxicillin,antibiotic,204,100,101,20,81,31,0,0,monsoon,1
2023-07-17,17,H005,ICU,Azithromycin,antibiotic,332,84,165,28,137,43,0,0,monsoon,1
2023-07-17,10,H003,Cardiology,Aspirin,cardiac,171,478,166,33,133,47,0,0,monsoon,1
2023-07-17,20,H010,Pediatrics,Azithromycin,antibiotic,213,512,103,20,83,40,0,0,monsoon,1
2023-07-17,21,H006,Pediatrics,Cephalexin,antibiotic,320,0,160,37,123,40,0,0,monsoon,1
2023-07-17,16,H007,Respiratory,Amoxicillin,antibiotic,474,24,242,46,196,48,0,0,monsoon,1
2023-07-17,6,H010,ICU,Azithromycin,antibiotic,139,665,73,13,60,29,0,0,monsoon,1
2023-07-17,1,H005,Respiratory,Cephalexin,antibiotic,129,804,56,9,47,39,0,0,monsoon,1
2023-07-17,20,H004,Diabetes,Azithromycin,antibiotic,531,0,258,57,201,57,0,0,monsoon,1
2023-07-17,19,H005,Cardiology,Atorvastatin,cardiac,149,778,148,32,116,48,0,0,monsoon,1
2023-07-17,0,H008,Pediatrics,Paracetamol,fever,82,707,91,17,74,31,0,0,monsoon,1
2023-07-18,17,H006,Diabetes,Amoxicillin,antibiotic,411,132,198,43,155,47,1,0,monsoon,1
2023-07-18,8,H004,Pediatrics,Azithromycin,antibiotic,572,0,287,56,231,59,1,0,monsoon,1
2023-07-18,18,H002,General,Amoxicillin,antibiotic,614,0,305,72,233,56,1,0,monsoon,1
2023-07-18,7,H009,Respiratory,Amoxicillin,antibiotic,437,122,209,45,164,36,1,0,monsoon,1
2023-07-18,12,H008,ER,Azithromycin,antibiotic,411,247,209,44,165,50,1,0,monsoon,1
2023-07-18,3,H003,Diabetes,Azithromycin,antibiotic,123,288,55,9,46,20,1,0,monsoon,1
2023-07-18,18,H008,Respiratory,Salbutamol,respiratory,101,884,83,16,67,39,1,0,monsoon,1
2023-07-18,7,H003,ICU,Cephalexin,antibiotic,278,0,139,22,117,37,1,0,monsoon,1
2023-07-18,17,H003,Respiratory,Cephalexin,antibiotic,343,199,166,29,137,39,1,0,monsoon,1
2023-07-19,0,H005,Pediatrics,Cephalexin,antibiotic,79,200,44,7,37,28,2,0,monsoon,1
2023-07-19,0,H003,General,Cephalexin,antibiotic,142,470,63,12,51,37,2,0,monsoon,1
2023-07-19,22,H005,ER,Cephalexin,antibiotic,198,72,104,19,85,28,2,0,monsoon,1
2023-07-19,18,H007,ICU,Amoxicillin,antibiotic,604,329,297,54,243,63,2,0,monsoon,1
2023-07-19,2,H007,General,Azithromycin,antibiotic,211,386,108,22,86,34,2,0,monsoon,1
2023-07-20,19,H007,ICU,Azithromycin,antibiotic,645,0,313,53,260,64,3,0,monsoon,1
2023-07-20,2,H007,ER,Cephalexin,antibiotic,196,17,97,20,77,32,3,0,monsoon,1
2023-07-20,2,H007,ER,Cephalexin,antibiotic,197,213,96,19,77,26,3,0,monsoon,1
2023-07-20,16,H001,Pediatrics,Amoxicillin,antibiotic,392,136,200,44,156,46,3,0,monsoon,1
2023-07-20,12,H008,ER,Azithromycin,antibiotic,502,0,245,41,204,40,3,0,monsoon,1
2023-07-20,14,H010,Respiratory,Salbutamol,respiratory,72,667,71,12,59,32,3,0,monsoon,1
2023-07-20,13,H005,Respiratory,Albuterol,respiratory,47,659,42,10,32,38,3,0,monsoon,1
2023-07-20,1,H009,Diabetes,Metformin,diabetic,50,212,44,8,36,37,3,0,monsoon,1
2023-07-20,21,H006,Respiratory,Amoxicillin,antibiotic,401,464,191,35,156,51,3,0,monsoon,1
2023-07-20,7,H003,General,Cephalexin,antibiotic,212,258,101,21,80,27,3,0,monsoon,1
2023-07-20,19,H009,ICU,Amoxicillin,antibiotic,293,0,151,30,121,37,3,0,monsoon,1
2023-07-20,10,H001,Cardiology,Azithromycin,antibiotic,547,0,265,55,210,54,3,0,monsoon,1
2023-07-20,6,H010,Cardiology,Azithromycin,antibiotic,223,328,106,23,83,29,3,0,monsoon,1
2023-07-20,22,H009,ICU,Amoxicillin,antibiotic,173,0,80,12,68,35,3,0,monsoon,1
2023-07-20,0,H006,Respiratory,Amoxicillin,antibiotic,242,222,122,22,100,39,3,0,monsoon,1
2023-07-21,14,H006,Cardiology,Metoprolol,cardiac,99,0,101,17,84,32,4,0,monsoon,1
2023-07-21,5,H009,Pediatrics,Azithromycin,antibiotic,123,0,61,13,48,34,4,0,monsoon,1
2023-07-21,13,H008,Diabetes,Azithromycin,antibiotic,436,330,215,49,166,55,4,0,monsoon,1
2023-07-21,19,H006,Respiratory,Amoxicillin,antibiotic,565,0,280,65,215,54,4,0,monsoon,1
2023-07-21,13,H001,General,Amoxicillin,antibiotic,286,240,140,32,108,32,4,0,monsoon,1
2023-07-21,6,H004,Pediatrics,Azithromycin,antibiotic,195,0,89,15,74,26,4,0,monsoon,1
2023-07-21,15,H004,Respiratory,Amoxicillin,antibiotic,138,399,64,12,52,29,4,0,monsoon,1
2023-07-21,14,H010,Diabetes,Amoxicillin,antibiotic,313,61,148,32,116,32,4,0,monsoon,1
2023-07-21,2,H001,ER,Azithromycin,antibiotic,218,243,114,23,91,34,4,0,monsoon,1
2023-07-21,11,H003,ER,Amoxicillin,antibiotic,162,216,86,13,73,32,4,0,monsoon,1
2023-07-21,1,H007,Pediatrics,Azithromycin,antibiotic,246,505,123,22,101,40,4,0,monsoon,1
2023-07-21,15,H009,Pediatrics,Azithromycin,antibiotic,236,33,120,26,94,40,4,0,monsoon,1
2023-07-21,20,H004,Diabetes,Metformin,diabetic,61,491,63,10,53,27,4,0,monsoon,1
2023-07-21,18,H009,Pediatrics,Cephalexin,antibiotic,346,269,172,33,139,32,4,0,monsoon,1
2023-07-21,3,H001,General,Ibuprofen,fever,77,564,73,17,56,26,4,0,monsoon,1
2023-07-21,1,H002,ICU,Cephalexin,antibiotic,111,0,58,10,48,39,4,0,monsoon,1
2023-07-21,13,H003,General,Cephalexin,antibiotic,344,0,166,29,137,50,4,0,monsoon,1
2023-07-22,11,H006,Pediatrics,Cephalexin,antibiotic,390,0,189,35,154,45,5,1,monsoon,1
2023-07-22,4,H008,Respiratory,Azithromycin,antibiotic,169,789,78,17,61,33,5,1,monsoon,1
2023-07-22,14,H009,Pediatrics,Azithromycin,antibiotic,85,0,44,7,37,33,5,1,monsoon,1
2023-07-22,16,H010,Cardiology,Cephalexin,antibiotic,174,154,90,19,71,29,5,1,monsoon,1
2023-07-22,10,H009,ER,Amoxicillin,antibiotic,201,86,94,16,78,37,5,1,monsoon,1
2023-07-22,8,H006,Pediatrics,Paracetamol,fever,34,746,37,8,29,27,5,1,monsoon,1
2023-07-22,10,H010,Respiratory,Cephalexin,antibiotic,268,326,131,27,104,26,5,1,monsoon,1
2023-07-22,21,H002,Cardiology,Cephalexin,antibiotic,318,113,153,34,119,31,5,1,monsoon,1
2023-07-22,16,H006,General,Amoxicillin,antibiotic,169,406,88,14,74,33,5,1,monsoon,1
2023-07-22,20,H002,ER,Cephalexin,antibiotic,343,253,171,33,138,28,5,1,monsoon,1
2023-07-22,3,H005,Pediatrics,Cephalexin,antibiotic,122,78,52,11,41,18,5,1,monsoon,1
2023-07-22,9,H009,ICU,Azithromycin,antibiotic,310,0,160,33,127,33,5,1,monsoon,1
2023-07-23,21,H002,ER,Amoxicillin,antibiotic,133,251,64,15,49,32,6,1,monsoon,1
2023-07-23,0,H010,Cardiology,Cephalexin,antibiotic,236,0,115,21,94,35,6,1,monsoon,1
2023-07-23,2,H008,General,Paracetamol,fever,43,479,42,9,33,15,6,1,monsoon,1
2023-07-23,10,H009,Pediatrics,Ibuprofen,fever,45,803,41,8,33,29,6,1,monsoon,1
2023-07-23,19,H001,Pediatrics,Cephalexin,antibiotic,391,0,196,37,159,40,6,1,monsoon,1
2023-07-23,5,H008,Cardiology,Azithromycin,antibiotic,144,588,72,13,59,20,6,1,monsoon,1
2023-07-23,22,H007,Respiratory,Azithromycin,antibiotic,229,161,117,27,90,26,6,1,monsoon,1
2023-07-23,4,H007,Diabetes,Metformin,diabetic,7,349,12,1,11,23,6,1,monsoon,1
2023-07-23,22,H001,ICU,Amoxicillin,antibiotic,183,461,95,20,75,33,6,1,monsoon,1
2023-07-23,7,H007,Respiratory,Salbutamol,respiratory,21,712,29,6,23,29,6,1,monsoon,1
2023-07-23,0,H008,Pediatrics,Cephalexin,antibiotic,155,97,74,13,61,18,6,1,monsoon,1
2023-07-23,2,H002,Pediatrics,Amoxicillin,antibiotic,226,0,118,24,94,37,6,1,monsoon,1
2023-07-24,22,H001,Cardiology,Azithromycin,antibiotic,243,466,121,26,95,38,0,0,monsoon,1
2023-07-24,2,H002,ER,Cephalexin,antibiotic,194,57,92,17,75,41,0,0,monsoon,1
2023-07-24,8,H005,Cardiology,Aspirin,cardiac,149,629,154,34,120,38,0,0,monsoon,1
2023-07-24,6,H002,Cardiology,Cephalexin,antibiotic,310,0,151,28,123,48,0,0,monsoon,1
2023-07-24,21,H001,Cardiology,Cephalexin,antibiotic,373,0,179,40,139,49,0,0,monsoon,1
2023-07-24,16,H010,Pediatrics,Paracetamol,fever,58,580,47,9,38,37,0,0,monsoon,1
2023-07-24,10,H008,Cardiology,Azithromycin,antibiotic,315,273,151,24,127,45,0,0,monsoon,1
2023-07-24,4,H001,Cardiology,Aspirin,cardiac,12,508,19,4,15,30,0,0,monsoon,1
2023-07-25,12,H008,Diabetes,Amoxicillin,antibiotic,305,25,155,28,127,34,1,0,monsoon,1
